timestamp,type,id,value
01:30.0,BusStop,A,1
01:30.0,Bus,112,1
01:30.0,Bus,111,1
01:30.0,Bus,112,1
01:30.0,Bus,111,1
02:00.0,BusStop,A,2
02:00.0,BusStop,B,3
02:00.0,BusStop,D,2
02:00.0,BusStop,C,0
02:00.0,BusStop,E,0
02:00.0,Bus,107,0
02:00.0,Bus,108,0
02:00.0,Bus,107,0
02:00.0,Bus,108,0
02:00.0,BusStop,B,2
02:00.0,Bus,110,2
02:00.0,BusStop,B,2
02:00.0,Bus,110,2
02:00.0,Bus,109,1
02:00.0,Bus,109,1
02:30.0,BusStop,D,1
02:30.0,Bus,114,1
02:30.0,BusStop,A,1
02:30.0,Bus,114,1
02:30.0,Bus,113,1
02:30.0,BusStop,A,2
02:30.0,Bus,113,1
02:30.0,BusStop,B,3
02:30.0,BusStop,D,2
02:30.0,BusStop,B,2
02:30.0,Bus,112,1
02:30.0,BusStop,B,1
02:30.0,Bus,112,1
02:30.0,Bus,111,1
02:30.0,Bus,111,1
03:00.0,BusStop,A,3
03:00.0,BusStop,B,2
03:00.0,BusStop,D,3
03:00.0,BusStop,C,0
03:00.0,BusStop,E,0
03:00.0,Bus,109,0
03:00.0,Bus,110,0
03:00.0,Bus,109,0
03:00.0,Bus,110,0
03:00.0,BusStop,B,1
03:00.0,BusStop,B,0
03:00.0,Bus,114,2
03:00.0,Bus,113,2
03:00.0,Bus,114,2
03:00.0,Bus,113,2
03:30.0,BusStop,A,4
03:30.0,BusStop,B,1
03:30.0,BusStop,D,4
03:30.0,BusStop,E,0
03:30.0,BusStop,C,0
03:30.0,Bus,112,1
03:30.0,Bus,111,1
03:30.0,Bus,112,1
03:30.0,Bus,111,1
04:00.0,BusStop,A,5
04:00.0,BusStop,B,2
04:00.0,BusStop,D,5
04:00.0,BusStop,C,0
04:00.0,BusStop,E,0
04:00.0,Bus,113,0
04:00.0,Bus,114,0
04:00.0,Bus,113,0
04:00.0,Bus,114,0
04:30.0,BusStop,A,6
04:30.0,BusStop,B,3
04:30.0,BusStop,D,6
05:00.0,Bus,115,0
05:00.0,Bus,116,0
05:00.0,BusStop,A,7
05:00.0,BusStop,B,4
05:00.0,BusStop,D,7
05:30.0,Bus,117,0
05:30.0,Bus,118,0
05:30.0,BusStop,A,8
05:30.0,BusStop,B,5
05:30.0,BusStop,D,8
05:30.0,BusStop,A,4
05:30.0,BusStop,D,4
05:30.0,Bus,115,4
05:30.0,Bus,116,4
05:30.0,Bus,115,4
05:30.0,Bus,116,4
06:00.0,Bus,119,0
06:00.0,Bus,120,0
06:00.0,BusStop,A,6
06:00.0,BusStop,B,7
06:00.0,BusStop,D,6
06:00.0,BusStop,A,3
06:00.0,BusStop,D,3
06:00.0,Bus,117,3
06:00.0,Bus,118,3
06:00.0,Bus,117,3
06:00.0,Bus,118,3
06:30.0,Bus,121,0
06:30.0,Bus,122,0
06:30.0,BusStop,A,7
06:30.0,BusStop,B,11
06:30.0,BusStop,D,7
06:30.0,BusStop,B,8
06:30.0,Bus,115,7
06:30.0,BusStop,B,5
06:30.0,Bus,115,7
06:30.0,BusStop,A,3
06:30.0,Bus,116,5
06:30.0,Bus,116,5
06:30.0,Bus,119,4
06:30.0,Bus,119,4
06:30.0,BusStop,D,3
06:30.0,Bus,120,4
06:30.0,Bus,120,4
07:00.0,Bus,123,0
07:00.0,Bus,124,0
07:00.0,BusStop,A,10
07:00.0,BusStop,B,12
07:00.0,BusStop,D,10
07:00.0,BusStop,B,11
07:00.0,Bus,117,3
07:00.0,BusStop,B,6
07:00.0,Bus,117,3
07:00.0,Bus,118,7
07:00.0,Bus,118,7
07:00.0,BusStop,D,5
07:00.0,BusStop,A,5
07:00.0,Bus,122,5
07:00.0,Bus,121,5
07:00.0,Bus,122,5
07:00.0,Bus,121,5
07:30.0,Bus,125,0
07:30.0,Bus,126,0
07:30.0,Bus,127,0
07:30.0,Bus,128,0
07:30.0,BusStop,A,11
07:30.0,BusStop,B,14
07:30.0,BusStop,D,15
07:30.0,BusStop,E,0
07:30.0,BusStop,C,0
07:30.0,Bus,116,1
07:30.0,BusStop,B,11
07:30.0,Bus,115,0
07:30.0,Bus,116,1
07:30.0,Bus,119,6
07:30.0,Bus,115,0
07:30.0,Bus,119,6
07:30.0,BusStop,B,8
07:30.0,Bus,120,7
07:30.0,Bus,120,7
07:30.0,BusStop,A,5
07:30.0,BusStop,D,7
07:30.0,Bus,123,6
07:30.0,Bus,124,8
07:30.0,Bus,123,6
07:30.0,Bus,124,8
08:00.0,Bus,129,0
08:00.0,Bus,130,0
08:00.0,Bus,131,0
08:00.0,Bus,132,0
08:00.0,BusStop,A,17
08:00.0,BusStop,B,17
08:00.0,BusStop,D,19
08:00.0,BusStop,C,0
08:00.0,BusStop,E,0
08:00.0,Bus,117,1
08:00.0,Bus,118,0
08:00.0,Bus,117,1
08:00.0,Bus,118,0
08:00.0,BusStop,B,10
08:00.0,BusStop,B,8
08:00.0,Bus,121,9
08:00.0,Bus,122,5
08:00.0,Bus,121,9
08:00.0,Bus,122,5
08:00.0,BusStop,A,8
08:00.0,BusStop,D,9
08:00.0,BusStop,A,4
08:00.0,Bus,125,9
08:00.0,BusStop,D,4
08:00.0,Bus,126,10
08:00.0,Bus,125,9
08:00.0,Bus,127,4
08:00.0,Bus,128,5
08:00.0,Bus,126,10
08:00.0,Bus,127,4
08:00.0,Bus,128,5
08:30.0,Bus,134,0
08:30.0,Bus,133,0
08:30.0,Bus,136,0
08:30.0,Bus,135,0
08:30.0,Bus,137,0
08:30.0,Bus,138,0
08:30.0,BusStop,A,21
08:30.0,BusStop,B,16
08:30.0,BusStop,D,21
08:30.0,BusStop,C,0
08:30.0,Bus,119,0
08:30.0,Bus,119,0
08:30.0,BusStop,E,0
08:30.0,Bus,120,2
08:30.0,Bus,120,2
08:30.0,BusStop,B,13
08:30.0,Bus,124,8
08:30.0,BusStop,B,7
08:30.0,Bus,124,8
08:30.0,Bus,123,9
08:30.0,Bus,123,9
08:30.0,BusStop,A,10
08:30.0,BusStop,D,10
08:30.0,BusStop,D,5
08:30.0,BusStop,A,5
08:30.0,Bus,129,11
08:30.0,Bus,132,11
08:30.0,Bus,130,5
08:30.0,Bus,129,11
08:30.0,Bus,131,5
08:30.0,Bus,132,11
08:30.0,Bus,130,5
08:30.0,Bus,131,5
09:00.0,Bus,139,0
09:00.0,Bus,140,0
09:00.0,Bus,141,0
09:00.0,Bus,142,0
09:00.0,BusStop,A,15
09:00.0,BusStop,B,14
09:00.0,BusStop,D,15
09:00.0,BusStop,E,0
09:00.0,BusStop,C,0
09:00.0,Bus,122,0
09:00.0,Bus,121,2
09:00.0,Bus,122,0
09:00.0,Bus,121,2
09:00.0,BusStop,B,10
09:00.0,BusStop,B,6
09:00.0,Bus,128,6
09:00.0,Bus,128,6
09:00.0,Bus,127,7
09:00.0,BusStop,B,3
09:00.0,Bus,127,7
09:00.0,Bus,125,8
09:00.0,BusStop,B,5
09:00.0,Bus,125,8
09:00.0,Bus,126,5
09:00.0,Bus,126,5
09:00.0,BusStop,A,7
09:00.0,BusStop,D,7
09:00.0,BusStop,A,3
09:00.0,Bus,135,8
09:00.0,BusStop,D,3
09:00.0,Bus,138,8
09:00.0,BusStop,A,1
09:00.0,Bus,135,8
09:00.0,Bus,133,4
09:00.0,BusStop,D,1
09:00.0,Bus,138,8
09:00.0,Bus,136,4
09:00.0,Bus,137,2
09:00.0,Bus,133,4
09:00.0,Bus,134,2
09:00.0,Bus,136,4
09:00.0,Bus,137,2
09:00.0,Bus,134,2
09:30.0,Bus,143,0
09:30.0,Bus,144,0
09:30.0,Bus,145,0
09:30.0,Bus,146,0
09:30.0,BusStop,A,5
09:30.0,BusStop,B,9
09:30.0,BusStop,D,5
09:30.0,BusStop,C,0
09:30.0,BusStop,E,0
09:30.0,Bus,124,3
09:30.0,Bus,123,0
09:30.0,Bus,123,0
09:30.0,Bus,124,3
09:30.0,BusStop,B,5
09:30.0,BusStop,B,6
09:30.0,Bus,130,8
09:30.0,BusStop,B,4
09:30.0,Bus,132,8
09:30.0,Bus,130,8
09:30.0,Bus,131,6
09:30.0,BusStop,B,5
09:30.0,Bus,132,8
09:30.0,Bus,131,6
09:30.0,Bus,129,5
09:30.0,Bus,129,5
09:30.0,BusStop,D,2
09:30.0,BusStop,A,2
09:30.0,BusStop,D,1
09:30.0,Bus,142,3
09:30.0,BusStop,A,1
09:30.0,Bus,141,3
09:30.0,Bus,140,1
09:30.0,Bus,142,3
09:30.0,Bus,139,1
09:30.0,Bus,141,3
09:30.0,Bus,140,1
09:30.0,Bus,139,1
10:00.0,Bus,147,0
10:00.0,Bus,149,0
10:00.0,Bus,148,0
10:00.0,Bus,150,0
10:00.0,BusStop,A,3
10:00.0,BusStop,B,7
10:00.0,BusStop,D,3
10:00.0,BusStop,C,0
10:00.0,BusStop,E,0
10:00.0,BusStop,E,0
10:00.0,Bus,125,1
10:00.0,BusStop,C,0
10:00.0,Bus,126,1
10:00.0,Bus,125,1
10:00.0,Bus,126,1
10:00.0,Bus,128,2
10:00.0,Bus,127,1
10:00.0,Bus,128,2
10:00.0,Bus,127,1
10:00.0,BusStop,B,5
10:00.0,Bus,134,3
10:00.0,BusStop,B,5
10:00.0,Bus,134,3
10:00.0,BusStop,B,4
10:00.0,Bus,138,4
10:00.0,BusStop,B,3
10:00.0,Bus,136,3
10:00.0,Bus,138,4
10:00.0,Bus,137,3
10:00.0,BusStop,B,3
10:00.0,Bus,136,3
10:00.0,Bus,137,3
10:00.0,BusStop,B,4
10:00.0,Bus,133,4
10:00.0,Bus,135,5
10:00.0,Bus,133,4
10:00.0,Bus,135,5
10:00.0,BusStop,D,1
10:00.0,BusStop,A,1
10:00.0,BusStop,D,0
10:00.0,Bus,144,2
10:00.0,BusStop,A,0
10:00.0,Bus,143,2
10:00.0,Bus,146,1
10:00.0,Bus,144,2
10:00.0,Bus,143,2
10:00.0,Bus,145,1
10:00.0,Bus,146,1
10:00.0,Bus,145,1
10:30.0,Bus,151,0
10:30.0,Bus,152,0
10:30.0,BusStop,A,1
10:30.0,BusStop,B,5
10:30.0,BusStop,D,1
10:30.0,BusStop,E,0
10:30.0,BusStop,C,0
10:30.0,BusStop,E,0
10:30.0,Bus,132,3
10:30.0,BusStop,C,0
10:30.0,Bus,129,1
10:30.0,Bus,130,2
10:30.0,Bus,132,3
10:30.0,Bus,129,1
10:30.0,Bus,131,1
10:30.0,Bus,130,2
10:30.0,Bus,131,1
10:30.0,BusStop,B,3
10:30.0,Bus,139,3
10:30.0,BusStop,B,2
10:30.0,Bus,139,3
10:30.0,Bus,142,3
10:30.0,BusStop,B,2
10:30.0,Bus,142,3
10:30.0,Bus,141,2
10:30.0,BusStop,B,2
10:30.0,Bus,141,2
10:30.0,Bus,140,1
10:30.0,Bus,140,1
11:00.0,BusStop,D,0
11:00.0,BusStop,A,2
11:00.0,BusStop,A,1
11:00.0,Bus,148,1
11:00.0,BusStop,B,3
11:00.0,BusStop,D,0
11:00.0,Bus,148,1
11:00.0,BusStop,A,0
11:00.0,Bus,147,1
11:00.0,Bus,150,0
11:00.0,Bus,149,1
11:00.0,Bus,147,1
11:00.0,Bus,150,0
11:00.0,BusStop,D,1
11:00.0,Bus,149,1
11:00.0,BusStop,E,0
11:00.0,BusStop,E,0
11:00.0,Bus,134,0
11:00.0,Bus,134,0
11:00.0,Bus,138,2
11:00.0,Bus,138,2
11:00.0,BusStop,B,3
11:00.0,BusStop,E,0
11:00.0,BusStop,C,0
11:00.0,BusStop,B,2
11:00.0,Bus,143,2
11:00.0,Bus,133,2
11:00.0,BusStop,C,0
11:00.0,BusStop,B,1
11:00.0,Bus,136,1
11:00.0,Bus,145,2
11:00.0,Bus,143,2
11:00.0,Bus,133,2
11:00.0,BusStop,C,0
11:00.0,Bus,136,1
11:00.0,BusStop,B,1
11:00.0,Bus,137,0
11:00.0,Bus,146,2
11:00.0,Bus,145,2
11:00.0,Bus,135,3
11:30.0,Bus,146,2
11:30.0,Bus,137,0
11:30.0,Bus,135,3
11:30.0,Bus,144,2
11:30.0,BusStop,A,1
11:30.0,BusStop,D,0
11:30.0,Bus,144,2
11:30.0,BusStop,A,0
11:30.0,BusStop,B,2
11:30.0,Bus,152,1
11:30.0,Bus,151,1
11:30.0,BusStop,D,1
11:30.0,Bus,152,1
11:30.0,Bus,151,1
11:30.0,BusStop,C,0
11:30.0,BusStop,E,0
11:30.0,Bus,139,2
11:30.0,BusStop,C,0
11:30.0,BusStop,E,0
11:30.0,Bus,139,2
11:30.0,Bus,140,1
11:30.0,Bus,141,1
11:30.0,Bus,142,0
11:30.0,Bus,140,1
11:30.0,Bus,141,1
11:30.0,Bus,142,0
12:00.0,BusStop,B,1
12:00.0,Bus,153,0
12:00.0,Bus,154,0
12:00.0,BusStop,B,1
12:00.0,Bus,148,1
12:00.0,BusStop,A,1
12:00.0,BusStop,B,0
12:00.0,Bus,148,1
12:00.0,Bus,147,1
12:00.0,Bus,150,1
12:00.0,BusStop,B,0
12:00.0,Bus,147,1
12:00.0,Bus,150,1
12:00.0,Bus,149,1
12:00.0,BusStop,B,1
12:00.0,Bus,149,1
12:00.0,BusStop,D,2
12:00.0,BusStop,C,0
12:00.0,Bus,143,1
12:00.0,Bus,143,1
12:00.0,BusStop,E,0
12:00.0,BusStop,C,0
12:00.0,BusStop,E,0
12:00.0,Bus,145,1
12:00.0,BusStop,B,0
12:00.0,Bus,144,0
12:00.0,Bus,145,1
12:00.0,BusStop,B,0
12:00.0,Bus,146,0
12:00.0,Bus,152,1
12:00.0,Bus,144,0
12:00.0,Bus,151,0
12:00.0,Bus,146,0
12:00.0,Bus,152,1
12:00.0,Bus,151,0
12:30.0,Bus,155,0
12:30.0,Bus,156,0
12:30.0,BusStop,A,2
12:30.0,BusStop,B,1
12:30.0,BusStop,D,3
13:00.0,BusStop,C,0
13:00.0,BusStop,E,0
13:00.0,Bus,157,0
13:00.0,BusStop,E,0
13:00.0,Bus,150,0
13:00.0,BusStop,C,0
13:00.0,Bus,147,0
13:00.0,Bus,158,0
13:00.0,BusStop,A,4
13:00.0,BusStop,D,1
13:00.0,Bus,148,1
13:00.0,Bus,147,0
13:00.0,Bus,150,0
13:00.0,BusStop,B,3
13:00.0,BusStop,A,2
13:00.0,Bus,148,1
13:00.0,Bus,154,2
13:00.0,Bus,149,0
13:00.0,Bus,153,2
13:00.0,BusStop,D,3
13:00.0,Bus,154,2
13:00.0,Bus,153,2
13:00.0,Bus,149,0
13:00.0,BusStop,E,0
13:00.0,Bus,152,0
13:00.0,Bus,152,0
13:00.0,BusStop,C,0
13:00.0,Bus,151,0
13:00.0,BusStop,D,1
13:00.0,BusStop,A,1
13:00.0,Bus,151,0
13:00.0,Bus,156,2
13:00.0,Bus,155,1
13:00.0,Bus,156,2
13:00.0,Bus,155,1
13:30.0,Bus,159,0
13:30.0,Bus,160,0
13:30.0,BusStop,A,2
13:30.0,BusStop,B,4
13:30.0,BusStop,D,2
13:30.0,BusStop,A,1
13:30.0,Bus,157,1
13:30.0,Bus,157,1
14:00.0,Bus,161,0
14:00.0,Bus,162,0
14:00.0,BusStop,B,2
14:00.0,BusStop,B,2
14:00.0,Bus,153,2
14:00.0,BusStop,A,3
14:00.0,Bus,154,2
14:00.0,Bus,153,2
14:00.0,BusStop,D,1
14:00.0,Bus,154,2
14:00.0,Bus,158,1
14:00.0,BusStop,B,4
14:00.0,Bus,158,1
14:00.0,BusStop,D,3
14:00.0,BusStop,B,3
14:00.0,Bus,156,3
14:00.0,BusStop,B,1
14:00.0,Bus,156,3
14:00.0,Bus,155,2
14:00.0,Bus,155,2
14:30.0,Bus,163,0
14:30.0,BusStop,A,1
14:30.0,Bus,164,0
14:30.0,BusStop,D,1
14:30.0,Bus,159,2
14:30.0,BusStop,A,3
14:30.0,Bus,160,2
14:30.0,Bus,159,2
14:30.0,Bus,160,2
14:30.0,BusStop,B,3
14:30.0,BusStop,D,3
14:30.0,BusStop,B,1
14:30.0,Bus,157,2
14:30.0,Bus,157,2
15:00.0,Bus,165,0
15:00.0,BusStop,C,0
15:00.0,BusStop,E,0
15:00.0,Bus,166,0
15:00.0,BusStop,D,1
15:00.0,BusStop,B,0
15:00.0,BusStop,A,6
15:00.0,Bus,153,0
15:00.0,Bus,154,0
15:00.0,Bus,162,2
15:00.0,Bus,158,1
15:00.0,BusStop,A,3
15:00.0,Bus,153,0
15:00.0,BusStop,B,3
15:00.0,Bus,162,2
15:00.0,Bus,154,0
15:00.0,Bus,158,1
15:00.0,Bus,161,3
15:00.0,BusStop,D,4
15:00.0,Bus,161,3
15:00.0,BusStop,E,0
15:00.0,BusStop,C,0
15:00.0,Bus,156,1
15:00.0,Bus,155,0
15:00.0,Bus,156,1
15:00.0,Bus,155,0
15:00.0,BusStop,B,2
15:00.0,BusStop,D,2
15:00.0,BusStop,A,1
15:00.0,BusStop,B,1
15:00.0,Bus,159,3
15:00.0,Bus,164,2
15:00.0,Bus,163,2
15:00.0,Bus,159,3
15:00.0,Bus,160,1
15:00.0,Bus,164,2
15:00.0,Bus,163,2
15:00.0,Bus,160,1
15:30.0,Bus,167,0
15:30.0,Bus,168,0
15:30.0,BusStop,A,5
15:30.0,BusStop,B,5
15:30.0,BusStop,D,6
15:30.0,BusStop,C,0
15:30.0,Bus,157,0
15:30.0,Bus,157,0
16:00.0,BusStop,B,2
16:00.0,BusStop,D,3
16:00.0,BusStop,E,0
16:00.0,BusStop,A,2
16:00.0,Bus,162,3
16:00.0,BusStop,B,2
16:00.0,Bus,158,0
16:00.0,Bus,166,3
16:00.0,Bus,165,3
16:00.0,Bus,162,3
16:00.0,Bus,161,2
16:00.0,Bus,158,0
16:00.0,Bus,165,3
16:00.0,Bus,166,3
16:00.0,Bus,161,2
16:00.0,BusStop,A,9
16:00.0,BusStop,B,9
16:00.0,BusStop,D,10
16:00.0,BusStop,E,0
16:00.0,BusStop,C,0
16:00.0,Bus,160,0
16:00.0,Bus,159,0
16:00.0,BusStop,B,5
16:00.0,Bus,160,0
16:00.0,Bus,159,0
16:00.0,BusStop,B,4
16:00.0,Bus,164,5
16:00.0,Bus,164,5
16:00.0,Bus,163,2
16:00.0,Bus,163,2
16:30.0,BusStop,D,5
16:30.0,BusStop,A,4
16:30.0,Bus,168,5
16:30.0,Bus,167,5
16:30.0,Bus,168,5
16:30.0,Bus,167,5
16:30.0,BusStop,A,20
16:30.0,BusStop,B,14
16:30.0,BusStop,D,21
17:00.0,Bus,169,0
17:00.0,Bus,170,0
17:00.0,BusStop,A,42
17:00.0,BusStop,B,24
17:00.0,BusStop,D,43
17:00.0,BusStop,C,0
17:00.0,BusStop,E,0
17:00.0,BusStop,B,17
17:00.0,Bus,161,1
17:00.0,Bus,162,0
17:00.0,Bus,166,8
17:00.0,BusStop,B,8
17:00.0,Bus,161,1
17:00.0,Bus,162,0
17:00.0,Bus,166,8
17:00.0,Bus,165,10
17:00.0,Bus,165,10
17:00.0,BusStop,E,0
17:00.0,BusStop,C,0
17:00.0,Bus,163,1
17:00.0,Bus,164,0
17:00.0,Bus,163,1
17:00.0,Bus,164,0
17:00.0,BusStop,B,5
17:00.0,BusStop,B,4
17:00.0,Bus,167,6
17:00.0,Bus,167,6
17:00.0,Bus,168,3
17:00.0,Bus,168,3
17:30.0,Bus,171,0
17:30.0,Bus,173,0
17:30.0,Bus,172,0
17:30.0,Bus,174,0
17:30.0,Bus,175,0
17:30.0,Bus,176,0
17:30.0,BusStop,A,52
17:30.0,BusStop,B,13
17:30.0,BusStop,D,53
17:30.0,BusStop,D,26
17:30.0,BusStop,A,26
17:30.0,Bus,170,27
17:30.0,Bus,169,26
17:30.0,Bus,170,27
17:30.0,Bus,169,26
18:00.0,BusStop,E,0
18:00.0,BusStop,C,0
18:00.0,Bus,177,0
18:00.0,Bus,178,0
18:00.0,Bus,166,0
18:00.0,Bus,179,0
18:00.0,Bus,165,0
18:00.0,Bus,180,0
18:00.0,Bus,181,0
18:00.0,Bus,166,0
18:00.0,BusStop,A,35
18:00.0,BusStop,B,19
18:00.0,BusStop,D,35
18:00.0,Bus,165,0
18:00.0,Bus,182,0
18:00.0,BusStop,E,0
18:00.0,BusStop,C,0
18:00.0,Bus,168,0
18:00.0,Bus,167,0
18:00.0,Bus,168,0
18:00.0,Bus,167,0
18:00.0,BusStop,D,17
18:00.0,BusStop,A,17
18:00.0,BusStop,D,8
18:00.0,Bus,176,18
18:00.0,BusStop,A,8
18:00.0,Bus,171,18
18:00.0,Bus,176,18
18:00.0,BusStop,A,4
18:00.0,BusStop,D,4
18:00.0,Bus,172,9
18:00.0,Bus,173,9
18:00.0,Bus,171,18
18:00.0,Bus,175,4
18:00.0,Bus,172,9
18:00.0,Bus,174,4
18:00.0,Bus,173,9
18:00.0,Bus,175,4
18:00.0,Bus,174,4
18:30.0,Bus,183,0
18:30.0,Bus,184,0
18:30.0,Bus,185,0
18:30.0,Bus,186,0
18:30.0,Bus,187,0
18:30.0,Bus,188,0
18:30.0,BusStop,A,12
18:30.0,BusStop,B,27
18:30.0,BusStop,D,12
18:30.0,BusStop,B,24
18:30.0,BusStop,B,19
18:30.0,Bus,170,22
18:30.0,Bus,169,22
18:30.0,Bus,170,22
18:30.0,Bus,169,22
18:30.0,BusStop,A,6
18:30.0,BusStop,D,6
18:30.0,BusStop,A,3
18:30.0,Bus,179,6
18:30.0,Bus,178,6
18:30.0,Bus,177,3
18:30.0,Bus,179,6
18:30.0,Bus,178,6
18:30.0,Bus,177,3
18:30.0,BusStop,A,1
18:30.0,BusStop,D,3
18:30.0,Bus,181,2
18:30.0,BusStop,D,1
18:30.0,Bus,182,3
18:30.0,Bus,181,2
18:30.0,Bus,182,3
18:30.0,Bus,180,2
18:30.0,Bus,180,2
19:00.0,Bus,189,0
19:00.0,Bus,190,0
19:00.0,Bus,191,0
19:00.0,Bus,192,0
19:00.0,Bus,193,0
19:00.0,Bus,194,0
19:00.0,BusStop,A,4
19:00.0,BusStop,B,24
19:00.0,BusStop,D,6
19:00.0,BusStop,B,18
19:00.0,BusStop,B,16
19:00.0,Bus,172,13
19:00.0,BusStop,B,12
19:00.0,Bus,176,13
19:00.0,Bus,172,13
19:00.0,Bus,174,6
19:00.0,BusStop,B,9
19:00.0,Bus,176,13
19:00.0,Bus,174,6
19:00.0,Bus,173,12
19:00.0,BusStop,B,5
19:00.0,Bus,173,12
19:00.0,BusStop,B,5
19:00.0,Bus,175,7
19:00.0,Bus,175,7
19:00.0,Bus,171,11
19:00.0,Bus,171,11
19:00.0,BusStop,D,3
19:00.0,BusStop,A,2
19:00.0,BusStop,D,1
19:00.0,Bus,188,3
19:00.0,BusStop,A,1
19:00.0,Bus,187,2
19:00.0,BusStop,D,0
19:00.0,Bus,188,3
19:00.0,Bus,184,2
19:00.0,BusStop,A,0
19:00.0,Bus,183,1
19:00.0,Bus,187,2
19:00.0,Bus,184,2
19:00.0,Bus,186,1
19:00.0,Bus,185,1
19:00.0,Bus,183,1
19:00.0,Bus,186,1
19:00.0,Bus,185,1
19:30.0,Bus,195,0
19:30.0,Bus,196,0
19:30.0,Bus,197,0
19:30.0,Bus,198,0
19:30.0,BusStop,A,2
19:30.0,BusStop,B,7
19:30.0,BusStop,D,2
19:30.0,BusStop,E,0
19:30.0,BusStop,C,0
19:30.0,Bus,170,3
19:30.0,Bus,169,3
19:30.0,Bus,170,3
19:30.0,Bus,169,3
19:30.0,BusStop,B,4
19:30.0,BusStop,B,3
19:30.0,Bus,179,8
19:30.0,BusStop,B,3
19:30.0,Bus,177,4
19:30.0,Bus,179,8
19:30.0,Bus,178,5
19:30.0,Bus,177,4
19:30.0,Bus,178,5
19:30.0,BusStop,B,1
19:30.0,Bus,180,3
19:30.0,BusStop,B,0
19:30.0,Bus,180,3
19:30.0,BusStop,B,0
19:30.0,Bus,182,2
19:30.0,Bus,181,1
19:30.0,Bus,182,2
19:30.0,Bus,181,1
19:30.0,BusStop,D,1
19:30.0,BusStop,A,1
19:30.0,BusStop,D,0
19:30.0,Bus,192,1
19:30.0,BusStop,A,0
19:30.0,Bus,193,1
19:30.0,BusStop,D,0
19:30.0,Bus,192,1
19:30.0,Bus,190,1
19:30.0,BusStop,A,0
19:30.0,Bus,191,1
19:30.0,Bus,193,1
19:30.0,Bus,194,0
19:30.0,Bus,190,1
19:30.0,Bus,189,0
19:30.0,Bus,191,1
19:30.0,Bus,194,0
19:30.0,Bus,189,0
20:00.0,Bus,199,0
20:00.0,Bus,200,0
20:00.0,BusStop,A,1
20:00.0,BusStop,B,1
20:00.0,BusStop,D,1
20:00.0,BusStop,E,0
20:00.0,BusStop,C,0
20:00.0,BusStop,E,0
20:00.0,Bus,174,4
20:00.0,Bus,173,2
20:00.0,Bus,176,6
20:00.0,BusStop,E,0
20:00.0,Bus,174,4
20:00.0,Bus,173,2
20:00.0,Bus,176,6
20:00.0,Bus,172,2
20:00.0,Bus,172,2
20:00.0,BusStop,C,0
20:00.0,Bus,171,4
20:00.0,BusStop,C,0
20:00.0,Bus,171,4
20:00.0,Bus,175,3
20:00.0,Bus,175,3
20:00.0,BusStop,B,2
20:00.0,Bus,188,2
20:00.0,Bus,188,2
20:00.0,BusStop,B,1
20:00.0,BusStop,A,0
20:00.0,BusStop,D,0
20:00.0,BusStop,B,0
20:00.0,Bus,187,1
20:00.0,Bus,195,1
20:00.0,BusStop,D,0
20:00.0,Bus,198,1
20:00.0,BusStop,B,1
20:00.0,Bus,186,2
20:00.0,Bus,187,1
20:00.0,Bus,195,1
20:00.0,Bus,196,0
20:00.0,Bus,198,1
20:00.0,BusStop,B,0
20:00.0,Bus,186,2
20:00.0,Bus,184,1
20:00.0,BusStop,A,0
20:00.0,Bus,196,0
20:00.0,BusStop,B,0
20:00.0,Bus,185,1
20:00.0,Bus,184,1
20:00.0,Bus,197,0
20:00.0,Bus,183,0
20:00.0,Bus,185,1
20:00.0,Bus,197,0
20:00.0,Bus,183,0
20:30.0,Bus,201,0
20:30.0,Bus,202,0
20:30.0,BusStop,A,1
20:30.0,BusStop,B,1
20:30.0,BusStop,D,1
20:30.0,BusStop,E,0
20:30.0,BusStop,C,0
20:30.0,Bus,178,0
20:30.0,BusStop,C,0
20:30.0,Bus,179,2
20:30.0,Bus,178,0
20:30.0,Bus,177,2
20:30.0,Bus,179,2
20:30.0,Bus,177,2
20:30.0,BusStop,C,0
20:30.0,BusStop,E,0
20:30.0,Bus,181,0
20:30.0,BusStop,E,0
20:30.0,Bus,182,1
20:30.0,Bus,181,0
20:30.0,Bus,180,1
20:30.0,Bus,182,1
20:30.0,Bus,180,1
20:30.0,BusStop,B,1
20:30.0,BusStop,B,1
20:30.0,Bus,191,0
20:30.0,BusStop,B,0
20:30.0,Bus,190,1
20:30.0,Bus,191,0
20:30.0,Bus,192,2
20:30.0,BusStop,B,0
20:30.0,Bus,190,1
20:30.0,Bus,192,2
20:30.0,BusStop,B,0
20:30.0,Bus,189,0
20:30.0,BusStop,B,0
20:30.0,Bus,193,1
20:30.0,Bus,189,0
20:30.0,Bus,194,0
20:30.0,Bus,193,1
20:30.0,Bus,194,0
20:30.0,BusStop,A,0
20:30.0,BusStop,D,0
20:30.0,Bus,199,1
20:30.0,Bus,200,1
20:30.0,Bus,199,1
20:30.0,Bus,200,1
21:00.0,Bus,203,0
21:00.0,Bus,204,0
21:00.0,BusStop,A,1
21:00.0,BusStop,B,1
21:00.0,BusStop,D,1
21:00.0,BusStop,E,0
21:00.0,Bus,188,1
21:00.0,Bus,188,1
21:00.0,BusStop,B,1
21:00.0,BusStop,C,0
21:00.0,BusStop,E,0
21:00.0,BusStop,B,1
21:00.0,Bus,197,0
21:00.0,BusStop,E,0
21:00.0,BusStop,C,0
